"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PNC","PNC Financial Services Group, Inc. (The)","111.88","47493378969.88","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pnc",
"PNC^P","PNC Financial Services Group, Inc. (The)","26.65","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pnc^p",
"PNM","PNM Resources, Inc. (Holding Co.)","40.09","3193313786.16","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/pnm",
"PII","Polaris Inc.","91.3","5600205323.9","n/a","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/pii",
"POR","Portland General Electric Company","35.35","3164127065.75","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/por",
"PKX","POSCO","40.93","13038925535.24","n/a","1994","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/pkx",
"POST","Post Holdings, Inc.","86.08","5827989328.96","n/a","2012","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/post",
"PSTL","Postal Realty Trust, Inc.","14.87","140511864.24","n/a","2019","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/pstl",
"PPG","PPG Industries, Inc.","129.25","30500074167.75","n/a","n/a","Basic Industries","Paints/Coatings","https://old.nasdaq.com/symbol/ppg",
"PPX","PPL Capital Funding, Inc.","25.51","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ppx",
"PPL","PPL Corporation","27.5","21141547350","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ppl",
"PYS","PPlus Trust","17","0","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/pys",
"PYT","PPlus Trust","23.12","0","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/pyt",
"PQG","PQ Group Holdings Inc.","11.64","1583602049.04","n/a","2017","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/pqg",
"PDS","Precision Drilling Corporation","0.6466","177313029.5482","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/pds",
"APTS","Preferred Apartment Communities, Inc.","6.19","307162166.99","n/a","2011","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/apts",
"PBH","Prestige Consumer Healthcare Inc.","35.87","1800274515.81","n/a","2005","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pbh",
"PVG","Pretium Resources, Inc.","14.14","2639672450.8","n/a","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/pvg",
"PIAI.U","Prime Impact Acquisition I","n/a","0","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/piai.u",
"PRI","Primerica, Inc.","118.31","4675555594.3","n/a","2010","Finance","Life Insurance","https://old.nasdaq.com/symbol/pri",
"PRMW","Primo Water Corporation","14.6","2337250738.2","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/prmw",
"PGZ","Principal Real Estate Income Fund","11.39","78588722","n/a","2013","n/a","n/a","https://old.nasdaq.com/symbol/pgz",
"PRIF^A","Priority Income Fund, Inc.","23.77","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/prif^a",
"PRIF^B","Priority Income Fund, Inc.","24","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/prif^b",
"PRIF^C","Priority Income Fund, Inc.","24.2832","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/prif^c",
"PRIF^D","Priority Income Fund, Inc.","25.0001","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/prif^d",
"PRIF^E","Priority Income Fund, Inc.","24.19","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/prif^e",
"PRIF^F","Priority Income Fund, Inc.","24.0676","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/prif^f",
"PRA","ProAssurance Corporation","14.36","773849385.88","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/pra",
"PG","Procter & Gamble Company (The)","137.52","342372736853.28","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/pg",
"PGR","Progressive Corporation (The)","95.43","55864426739.58","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/pgr",
"PLD","Prologis, Inc.","101.1","74689444800","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/pld",
"PUMP","ProPetro Holding Corp.","5.03","507519178.35","n/a","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/pump",
"PRO","PROS Holdings, Inc.","32.33","1401283845.52","n/a","2007","Technology","EDP Services","https://old.nasdaq.com/symbol/pro",
"PROS","ProSight Global, Inc.","9.96","434132914.32","n/a","2019","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/pros",
"PBB","Prospect Capital Corporation","25.2089","0","n/a","2015","n/a","n/a","https://old.nasdaq.com/symbol/pbb",
"PBC","Prospect Capital Corporation","25.85","0","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/pbc",
"PBY","Prospect Capital Corporation","25.4623","1293161901.6491","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/pby",
"PB","Prosperity Bancshares, Inc.","51.89","4808151373.18","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pb",
"PRLB","Proto Labs, Inc.","143","3819037508","n/a","2012","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/prlb",
"PFS","Provident Financial Services, Inc","13.14","865581048.72","n/a","2003","Finance","Savings Institutions","https://old.nasdaq.com/symbol/pfs",
"PFH","Prudential Financial, Inc.","25.64","0","n/a","2020","Finance","Life Insurance","https://old.nasdaq.com/symbol/pfh",
"PJH","Prudential Financial, Inc.","25.02","0","n/a","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/pjh",
"PRH","Prudential Financial, Inc.","25.02","0","n/a","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/prh",
"PRS","Prudential Financial, Inc.","27.45","934990014.15","n/a","2018","Finance","Life Insurance","https://old.nasdaq.com/symbol/prs",
"PRU","Prudential Financial, Inc.","68.59","27093050000","n/a","2001","Finance","Life Insurance","https://old.nasdaq.com/symbol/pru",
"PUK","Prudential Public Limited Company","30.55","39851559263.75","n/a","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/puk",
"PUK^","Prudential Public Limited Company","26.9","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/puk^",
"PUK^A","Prudential Public Limited Company","27.43","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/puk^a",
"PSB","PS Business Parks, Inc.","123.24","3386942560.56","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psb",
"PSB^W","PS Business Parks, Inc.","25.83","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psb^w",
"PSB^X","PS Business Parks, Inc.","26.47","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psb^x",
"PSB^Y","PS Business Parks, Inc.","26.26","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psb^y",
"PSB^Z","PS Business Parks, Inc.","26.75","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psb^z",
"TLK","PT Telekomunikasi Indonesia, Tbk","19.07","18891164705.62","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tlk",
"PEG","Public Service Enterprise Group Incorporated","52.24","26420671708.16","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/peg",
"PSA","Public Storage","222.21","38842928410.32","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psa",
"PSA^B","Public Storage","25.66","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psa^b",
"PSA^C","Public Storage","25.88","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psa^c",
"PSA^D","Public Storage","25.882","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psa^d",
"PSA^E","Public Storage","25.9399","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psa^e",
"PSA^F","Public Storage","26.59","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psa^f",
"PSA^G","Public Storage","26.5901","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psa^g",
"PSA^H","Public Storage","28.455","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psa^h",
"PSA^I","Public Storage","27.31","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psa^i",
"PSA^J","Public Storage","27.19","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psa^j",
"PSA^K","Public Storage","27.27","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psa^k",
"PSA^L","Public Storage","26.88","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/psa^l",
"PSA^M","Public Storage","25.85","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psa^m",
"PSA^W","Public Storage","24.98","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psa^w",
"PSA^X","Public Storage","24.98","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psa^x",
"PHM","PulteGroup, Inc.","45.46","12191356423.6","n/a","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/phm",
"PSTG","Pure Storage, Inc. ","14.86","3985652089.9","n/a","2015","Technology","Electronic Components","https://old.nasdaq.com/symbol/pstg",
"PMM","Putnam Managed Municipal Income Trust","7.82","382241607.82","n/a","1989","n/a","n/a","https://old.nasdaq.com/symbol/pmm",
"PIM","Putnam Master Intermediate Income Trust","4.11","210395260.71","n/a","1988","n/a","n/a","https://old.nasdaq.com/symbol/pim",
"PMO","Putnam Municipal Opportunities Trust","13.32","454341017.52","n/a","1993","n/a","n/a","https://old.nasdaq.com/symbol/pmo",
"PPT","Putnam Premier Income Trust","4.53","468657958.59","n/a","1988","n/a","n/a","https://old.nasdaq.com/symbol/ppt",
"NEW","Puxin Limited","9.27","806856507.99","n/a","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/new",
"PVH","PVH Corp.","70.51","5012767994.08","n/a","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/pvh",
"PZN","Pzena Investment Management Inc","5.47","389683549.39","n/a","2007","Finance","Investment Managers","https://old.nasdaq.com/symbol/pzn",
"QTWO","Q2 Holdings, Inc.","87.66","4688179261.02","n/a","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/qtwo",
"QEP","QEP Resources, Inc.","1.11","268980563.52","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/qep",
"QGEN","Qiagen N.V.","49.92","11413698716.16","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/qgen",
"QTS","QTS Realty Trust, Inc.","63.33","3890425356.66","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/qts",
"QTS^A","QTS Realty Trust, Inc.","27.76","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qts^a",
"QTS^B","QTS Realty Trust, Inc.","142.94","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qts^b",
"QUAD","Quad Graphics, Inc","3.21","172354122.33","n/a","n/a","Miscellaneous","Publishing","https://old.nasdaq.com/symbol/quad",
"KWR","Quaker Chemical Corporation","186.69","3323008444.14","n/a","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/kwr",
"NX","Quanex Building Products Corporation","17.93","588201503.34","n/a","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","52.58","7257143128.4","n/a","n/a","Capital Goods","Engineering & Construction","https://old.nasdaq.com/symbol/pwr",
"QD","Qudian Inc.","1.4","355221088.6","n/a","2017","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/qd",
"DGX","Quest Diagnostics Incorporated","112.59","15121133224.29","n/a","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/dgx",
"QUOT","Quotient Technology Inc.","7.17","648524822.22","n/a","2014","Consumer Services","Advertising","https://old.nasdaq.com/symbol/quot",
"QVCC","QVC, Inc.","23.8198","0","n/a","2019","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/qvcc",
"QVCD","QVC, Inc.","24.93","0","n/a","2018","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/qvcd",
"CTAA","Qwest Corporation","25.96","0","n/a","2016","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/ctaa",
"CTBB","Qwest Corporation","25.5","0","n/a","2016","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/ctbb",
"CTDD","Qwest Corporation","26.155","0","n/a","2017","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/ctdd",
"CTY","Qwest Corporation","25.05","0","n/a","2013","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cty",
"CTZ","Qwest Corporation","25.12","0","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/ctz",
"RRD","R.R. Donnelley & Sons Company","1.64","117096000","n/a","n/a","Miscellaneous","Publishing","https://old.nasdaq.com/symbol/rrd",
"RMED","Ra Medical Systems, Inc.","0.2613","18935976.4581","n/a","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/rmed",
"RDN","Radian Group Inc.","15.65","2997815092","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/rdn",
"RFL","Rafael Holdings, Inc.","17.75","280772073.75","n/a","2018","Finance","Real Estate","https://old.nasdaq.com/symbol/rfl",
"RL","Ralph Lauren Corporation","78.76","5752999075.56","n/a","1997","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/rl",
"RRC","Range Resources Corporation","7.68","1966695421.44","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/rrc",
"RNGR","Ranger Energy Services, Inc.","2.72","41740635.84","n/a","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/rngr",
"PACK","Ranpak Holdings Corp","11.27","850640880.53","n/a","2018","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/pack",
"RJF","Raymond James Financial, Inc.","73.75","10115533848.75","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/rjf",
"RYAM","Rayonier Advanced Materials Inc.","4.49","284447004.74","n/a","2014","Basic Industries","Paper","https://old.nasdaq.com/symbol/ryam",
"RYN","Rayonier Inc.","27.3","3726780657.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ryn",
"RTX","Raytheon Technologies Corporation","62.81","95952025498.78","n/a","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/rtx",
"RMAX","RE/MAX Holdings, Inc.","33.44","1026058346.72","n/a","2013","Finance","Real Estate","https://old.nasdaq.com/symbol/rmax",
"RC","Ready Capital Corporation","12.14","666155658.46","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rc",
"RCA","Ready Capital Corporation","23.81","0","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rca",
"RCB","Ready Capital Corporation","22.6927","0","n/a","2019","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rcb",
"RCP","Ready Capital Corporation","25.31","0","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rcp",
"RLGY","Realogy Holdings Corp.","11.01","1270954191.48","n/a","2012","Finance","Real Estate","https://old.nasdaq.com/symbol/rlgy",
"O","Realty Income Corporation","64.07","22106670065.31","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/o",
"RLH","Red Lion Hotels Corporation","2.26","57407211.46","n/a","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/rlh",
"RBAC.U","RedBall Acquisition Corp.","n/a","0","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/rbac.u",
"RWT","Redwood Trust, Inc.","8","919556416","n/a","1995","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rwt",
"RBC","Regal Beloit Corporation","100.36","4072492583.12","n/a","n/a","Consumer Durables","Metal Fabrications","https://old.nasdaq.com/symbol/rbc",
"RM","Regional Management Corp.","17.92","203160294.4","n/a","2012","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/rm",
"RF","Regions Financial Corporation","12.03","11550793118.37","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/rf",
"RF^A","Regions Financial Corporation","25.75","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rf^a",
"RF^B","Regions Financial Corporation","26.8","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rf^b",
"RF^C","Regions Financial Corporation","27.0693","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rf^c",
"RGS","Regis Corporation","5.51","196299689.78","n/a","1991","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/rgs",
"RGA","Reinsurance Group of America, Incorporated","101.1","6868315344.9","n/a","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/rga",
"RZA","Reinsurance Group of America, Incorporated","26.7274","0","n/a","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/rza",
"RZB","Reinsurance Group of America, Incorporated","27.67","0","n/a","2016","Finance","Life Insurance","https://old.nasdaq.com/symbol/rzb",
"RTP.U","Reinvent Technology Partners","n/a","0","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/rtp.u",
"RS","Reliance Steel & Aluminum Co.","107.48","6852725747.04","n/a","1994","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/rs",
"RELX","RELX PLC","23.29","44990109570.69","n/a","2015","Consumer Services","Publishing","https://old.nasdaq.com/symbol/relx",
"RNR","RenaissanceRe Holdings Ltd.","167.41","8574201139.8","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/rnr",
"RNR^E","RenaissanceRe Holdings Ltd.","25.28","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rnr^e",
"RNR^F","RenaissanceRe Holdings Ltd.","27.11","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rnr^f",
"SOL","Renesola Ltd.","2.06","99048693.4","n/a","2008","Technology","Semiconductors","https://old.nasdaq.com/symbol/sol",
